10.31.56.216,checkmate,0.031704335
10.31.56.239,mccadmin,1.7005300000E-05
10.35.128.217,aegis,8.097760000000E-07
10.45.144.249,roper,0.000146569
10.45.190.78,mccadmin,3.8059500000E-05
10.45.197.7,maudit,0.000211351
10.45.201.208,janus,0.000915856
10.45.201.7,checkmate,0.001780697
10.45.32.66,daltonui,7.28798000000E-06
10.45.32.96,apollo,6.4782000000E-06
10.45.33.87,imedidata,0.221631536
10.45.35.189,maudit,0.010654218
10.45.36.202,daltonui,1.61955000000E-06
10.45.38.158,archon,0.002104607
10.45.39.101,maudit,0.006024731
10.45.40.14,mccadmin,0.019645966
10.45.43.12,polybus,0.000292329
10.45.44.110,apollo,0.003985716
10.45.46.118,activities,0.001774218
10.45.46.124,parley,2.510300000E-05
10.45.47.223,Dalton,0.008293722
10.45.47.38,activities,0.000691548
10.45.47.47,parley,0.001558818
10.5.151.116,Dalton,8.097760000000E-07
10.5.153.197,sandbox,0.00581095
10.5.174.231,hercules,2.2673700000E-05
10.60.137.163,sandbox,0.000610571
10.60.37.71,angelfire,6.9640700000E-05
10.60.57.107,mauth,0.029654793
10.62.105.222,innovate,1.9434600000E-05
10.62.65.143,mauth,0.794618231
10.62.97.90,imedidata,0.001727251
10.63.176.210,apollo,0.00061381
10.63.42.172,mauth,0.061955932
10.63.43.197,sandbox,0.000608141
10.63.46.117,athena,0.014989756
10.67.139.7,hercules,1.0527100000E-05
10.69.162.220,janus,2.7532400000E-05
10.69.167.182,checkmate,0.031717291
10.69.167.187,checkmate,0.003454503
10.69.168.244,Subjects,0.002575896
10.69.171.61,Dalton,0.004210023
10.69.172.68,athena,6.4782000000E-06
10.69.174.243,janus,4.85865000000E-06
10.71.133.221,athena,0.010940069
10.71.140.92,Dalton,0.000527164
10.71.178.139,mawashi,0.000132803
10.73.131.216,obento,0.000369258
10.73.131.91,aegis,1.457600000E-05
10.73.135.227,archon,1.6195500000E-05
10.73.140.168,Subjects,9.71731000000E-06
10.73.149.187,plinth,0.50375412
10.73.151.216,sandbox,7.28798000000E-06
10.73.168.139,apollo,8.097760000000E-07
10.73.168.73,plinth,0.178663222
10.73.171.69,kotengu,8.097760000000E-07
10.73.172.44,imedidata,0.229074993
10.73.173.170,Dalton,0.008347167
10.73.175.30,mauth,5.1825600000E-05
10.73.178.3,polybus,0.012439773
10.73.179.55,maudit,0.006846653
10.73.183.212,maudit,5.7494100000E-05
10.73.202.219,plinth,0.005818238
10.9.161.50,distro,0.028057915
10.9.172.44,distro,0.001810658
10.91.136.233,sandbox,0.000618669
10.95.165.158,mccadmin,0.001988809
10.97.175.152,archon,6.3972300000E-05
104.209.160.170,daltonui,0
122.241.211.96,validation,0
127.0.0.1,e2e5,0.000880226
127.0.0.1,innovate,8.09776000000E-06
141.212.121.144,imedidata,1.61955000000E-06
141.212.121.144,connectome,0
141.212.121.144,hippocrates,0
141.212.121.144,sandbox,0
141.212.121.144,production,8.097760000000E-07
141.212.121.144,obento,0
141.212.121.144,docks,0
141.212.121.144,balance,1.61955000000E-06
141.212.121.144,eureka,1.61955000000E-06
141.212.121.144,a4d3,0
141.212.121.144,parley,1.61955000000E-06
141.212.121.144,validation,0
141.212.122.178,connectome,0
141.212.122.178,production,0
141.212.122.202,balance,8.097760000000E-07
141.212.122.202,imedidata,1.61955000000E-06
141.212.122.202,angelfire,0
141.212.122.202,eureka,1.61955000000E-06
141.212.122.202,production,1.61955000000E-06
141.212.122.202,innovate,0
141.212.122.202,docks,2.42933000000E-06
141.212.122.202,sandbox,0
141.212.122.202,hercules,0
141.212.122.202,parley,0
141.212.122.3,validation,0
141.212.122.3,polybus,0
141.212.122.3,a4d3,0
141.212.122.3,e2e5,0
141.212.122.3,production,8.097760000000E-07
141.212.122.3,9E+88,0
141.212.122.42,production,0
141.212.122.42,parley,8.097760000000E-07
141.212.122.42,docks,8.097760000000E-07
141.212.122.42,connectome,0
141.212.122.42,a4d3,0
141.212.122.42,sandbox,0
141.212.122.42,imedidata,3.2391000000E-06
141.212.122.42,distro,0
141.212.122.42,mauth,0
141.212.122.42,balance,0
141.212.122.42,obento,8.097760000000E-07
141.212.122.42,innovate,0
141.212.122.66,e2e5,0
141.212.122.66,validation,0
141.212.122.66,mauth,0
141.212.122.66,obento,0
141.212.122.66,docks,0
141.212.122.66,balance,0
141.212.122.66,parley,1.61955000000E-06
141.212.122.66,imedidata,8.097760000000E-07
141.212.122.66,production,0
149.202.139.50,validation,1.61955000000E-06
169.54.233.116,performance,0
169.54.233.116,validation,8.097760000000E-07
169.54.233.116,sandbox,0
169.54.233.116,a4d3,0
169.54.233.116,eureka,1.61955000000E-06
169.54.233.116,hippocrates,0
169.54.233.116,innovate,8.097760000000E-07
169.54.233.116,balance,2.42933000000E-06
169.54.233.116,mauth,8.097760000000E-07
169.54.233.116,production,4.04888000000E-06
169.54.233.116,imedidata,8.09776000000E-06
169.54.233.116,roper,0
169.54.233.116,parley,4.04888000000E-06
169.54.233.116,e2e5,0
169.54.233.116,connectome,0
169.54.233.116,docks,3.2391000000E-06
169.54.233.116,angelfire,0
169.54.233.116,obento,8.097760000000E-07
169.54.233.116,9E+88,0
169.54.233.116,hercules,0
169.54.233.116,distro,8.097760000000E-07
169.54.233.120,parley,0
173.254.225.161,9E+88,0
173.254.225.161,a4d3,0
182.118.45.242,eureka,0
182.118.45.242,roper,0
182.118.53.13,parley,0
182.118.53.243,e2e5,0
182.118.53.249,eureka,0
182.118.53.48,e2e5,0
182.118.53.48,docks,0
182.118.53.57,production,0
182.118.53.78,9E+88,0
182.118.53.97,eureka,0
182.118.54.14,e2e5,0
182.118.54.56,hippocrates,0
182.118.54.56,balance,0
182.118.54.56,distro,0
182.118.54.86,parley,0
182.118.55.114,imedidata,8.097760000000E-07
182.118.55.114,hercules,0
182.118.55.114,parley,0
182.118.55.118,obento,0
182.118.55.125,polybus,0
182.118.55.125,innovate,0
182.118.55.125,balance,0
182.118.55.125,imedidata,0
182.118.55.126,parley,0
182.118.55.126,imedidata,0
182.118.55.145,eureka,0
182.118.55.145,sandbox,0
182.118.55.145,docks,0
182.118.55.160,imedidata,0
182.118.55.160,balance,0
182.118.55.182,mauth,0
182.118.55.186,distro,0
182.118.55.186,docks,0
182.118.55.186,imedidata,0
182.118.55.186,connectome,0
182.118.55.195,imedidata,8.097760000000E-07
182.118.55.215,docks,8.097760000000E-07
182.118.60.102,innovate,0
182.118.60.38,obento,0
182.118.60.38,production,0
182.118.60.38,imedidata,0
182.118.60.46,imedidata,0
182.118.60.51,a4d3,0
182.118.60.51,validation,0
182.118.60.80,production,0
182.118.60.82,production,0
182.118.60.85,imedidata,0
182.118.60.87,production,0
182.118.60.87,parley,8.097760000000E-07
184.105.139.67,imedidata,7.28798000000E-06
184.105.139.67,eureka,4.04888000000E-06
184.105.139.67,roper,1.61955000000E-06
184.105.139.67,hercules,6.4782000000E-06
184.105.139.67,polybus,0
184.105.139.67,mccadmin,2.42933000000E-06
184.105.139.67,daltonui,1.61955000000E-06
184.105.139.67,validation,1.61955000000E-06
184.105.139.67,heureka,8.097760000000E-07
184.105.139.67,maudit,8.097760000000E-07
184.105.139.67,production,4.04888000000E-06
184.105.139.67,Dalton,1.61955000000E-06
184.105.139.67,subjectdataintegration,0
184.105.139.67,archon,8.097760000000E-07
184.105.139.67,checkmate,0
184.105.139.67,mauth,0
184.105.139.67,validationportal,0
184.105.139.67,apollo,4.04888000000E-06
184.105.139.68,daltonui,8.097760000000E-07
184.105.139.68,janus,0
184.105.139.68,athena,0
184.105.139.68,costanalysis,8.097760000000E-07
184.105.139.68,plinth,3.2391000000E-06
184.105.139.68,mccadmin,3.2391000000E-06
184.105.139.68,apollo,8.097760000000E-07
184.105.139.68,Dalton,1.61955000000E-06
184.105.139.68,balance,0
184.105.139.68,obento,8.097760000000E-07
184.105.139.68,activities,0
184.105.139.68,parley,8.097760000000E-07
184.105.139.68,hercules,8.097760000000E-07
184.105.139.68,mawashi,0
184.105.139.68,maudit,0
184.105.139.68,archon,1.61955000000E-06
184.105.139.68,polybus,0
184.105.247.195,parley,1.61955000000E-06
184.105.247.195,distro,1.61955000000E-06
184.105.247.195,imedidata,2.42933000000E-06
184.105.247.195,docks,1.61955000000E-06
184.105.247.195,mccadmin,4.85865000000E-06
184.105.247.195,eureka,1.61955000000E-06
184.105.247.195,Subjects,0
184.105.247.195,daltonui,0
184.105.247.195,subjectdataintegration,0
184.105.247.195,mauth,1.61955000000E-06
184.105.247.195,obento,0
184.105.247.195,janus,8.097760000000E-07
184.105.247.195,hercules,4.04888000000E-06
184.105.247.195,apollo,8.097760000000E-07
184.105.247.195,balance,4.04888000000E-06
184.105.247.195,maudit,1.61955000000E-06
184.105.247.195,plinth,1.61955000000E-06
184.105.247.195,kraken,8.097760000000E-07
184.105.247.195,Dalton,1.61955000000E-06
184.105.247.196,daltonui,0
184.105.247.196,apollo,3.2391000000E-06
184.105.247.196,aegis,0
184.105.247.196,a4d3,3.2391000000E-06
184.105.247.196,hercules,1.0527100000E-05
184.105.247.196,athena,1.61955000000E-06
184.105.247.196,performance,1.61955000000E-06
184.105.247.196,roper,2.42933000000E-06
184.105.247.196,sandbox,0
184.105.247.196,mawashi,8.097760000000E-07
184.105.247.196,eureka,1.61955000000E-06
184.105.247.196,subjectdataintegration,0
184.105.247.196,heureka,8.097760000000E-07
184.105.247.196,validation,1.61955000000E-06
184.105.247.196,mccadmin,3.2391000000E-06
184.105.247.196,maudit,1.61955000000E-06
184.105.247.196,Subjects,8.097760000000E-07
184.105.247.196,activities,0
184.105.247.196,obento,4.04888000000E-06
184.105.247.196,kotengu,0
184.105.247.196,production,1.61955000000E-06
184.105.247.196,9E+88,1.61955000000E-06
184.105.247.196,imedidata,3.2391000000E-06
185.25.151.159,a4d3,0
185.49.14.190,a4d3,0
188.138.17.205,balance,4.85865000000E-06
188.138.17.205,angelfire,6.4782000000E-06
188.138.17.205,Subjects,5.66843000000E-06
188.138.17.205,aegis,6.4782000000E-06
188.138.17.205,hercules,7.28798000000E-06
188.138.17.205,parley,1.1336900000E-05
188.138.17.205,eureka,6.4782000000E-06
188.138.17.205,maudit,1.2956400000E-05
188.138.17.205,plinth,1.3766200000E-05
188.138.17.205,validationportal,5.66843000000E-06
188.138.9.50,apollo,6.4782000000E-06
188.138.9.50,angelfire,5.66843000000E-06
188.138.9.50,mccadmin,1.8624800000E-05
192.187.110.98,validation,0
195.228.75.149,production,0
195.228.75.149,obento,0
195.228.75.149,performance,0
195.228.75.149,imedidata,0
195.228.75.149,parley,0
198.20.69.74,maudit,5.66843000000E-06
198.20.69.74,obento,1.3766200000E-05
198.20.69.74,docks,8.90753000000E-06
198.20.69.74,plinth,1.3766200000E-05
198.20.69.74,mccadmin,6.4782000000E-06
198.20.69.74,mauth,8.90753000000E-06
198.20.69.74,Dalton,5.66843000000E-06
198.20.69.74,heureka,1.3766200000E-05
198.20.69.74,production,8.09776000000E-06
198.20.69.74,aegis,5.66843000000E-06
198.20.69.74,connectome,8.90753000000E-06
198.20.69.74,daltonui,5.66843000000E-06
198.20.69.74,activities,5.66843000000E-06
